Taxa	SD_unadj	SD_adj	SD_rn	PH_unadj	PH_adj	PH_rn	NDVI_unadj	NDVI_adj	NDVI_rn	GR_unadj	GR_adj	GR_rn	GY_unadj	GY_adj	GY_rn	TKW_unadj	TKW_adj	TKW_rn	TW_unadj	TW_adj	TW_rn
KSTdGD80.103	0.591880979180686	0.327569096643068	0.165463816166026	0.549546211451349	1.0230998831565	-0.282442156031543	0.310323698479932	0.294824194173205	0.248268040631622	0.339854832158078	0.415294645504016	0.484064044900987	0.788290333928194	1.9662941819681	0.0488047734618742	0.684530738101202	-0.143476637428333	-0.0911935440696346	1.39693701373873	1.31883433244159	-0.0349351531410768
KSTdGD80.104	0.723324250682171	0.488099140829678	0.396080483091871	-0.740548820982566	-0.224991692807669	-1.49142141141239	0.0106677486405239	-0.00844980057865468	-0.0564530923589547	0.109134903785473	0.186947086905381	0.210342549398036	0.302974799497595	1.32145820828404	-0.53843662944353	-0.978436976611289	-1.80735825947904	-1.75934759678345	0.816646759605737	0.601332619384281	-0.754041603165629
KSTdGD80.106	0.357373596825553	0.115402201550764	0.123387364773116	0.357037844952521	0.861420858079255	-0.464857072720904	0.184785205735457	0.174804381644606	0.133338621215594	0.00355623318200537	0.0705964236137275	0.13634400308448	0.836137203750454	2.07983396643469	0.28547028551701	-0.442057277316177	-1.23877705749493	-1.07615075458582	1.34406587131891	1.24715816337326	-0.128715991295341
KSTdGD80.109	-0.0877438396132269	-0.338302288547145	-0.315583659575259	0.307627899014458	0.78359413995138	-0.285358491746505	-0.16944905036217	-0.170569700725326	-0.156978390428479	-0.107887556240185	-0.035404118406843	-0.0373453127408537	-0.54251901695117	0.667339713420986	-1.17748915210491	-0.197503319280525	-1.00621767732836	-1.12256240203633	0.4058061786148	0.379433786724619	-1.00156656518685
KSTdGD80.11	0.303045600817028	0.0620410078788171	-0.0619617984959449	0.534082703720695	0.996917862845639	-0.210147645937698	0.113203114488985	0.0956845979203399	0.0776262300638324	-0.0754719259415496	-0.00888759935452503	0.0502772460205574	1.08330660042647	2.26735628839194	0.415554808363696	0.253670626782212	-0.560326507337673	-0.484560164019029	1.26466908294608	1.17616506926129	-0.0847504985215365
KSTdGD80.110	0.078469363681322	-0.15512869329407	-0.221070474980834	-0.364347861467496	0.109286128076046	-1.07347075349556	0.152916095610482	0.129527246444745	0.0369353103680192	-0.176729736974742	-0.0978638907922288	-0.168263682643661	-0.19932225256385	0.92501154977072	-0.705604630613443	-0.280549573965289	-1.10997756268472	-0.894872762552212	1.14730857487942	0.930346247650618	-0.34017566119232
KSTdGD80.111	1.3818319889245	1.12918550027028	1.04509352858625	0.380462869045118	0.882069026518738	-0.430831451761288	-0.0598099747640903	-0.07257765048359	-0.118128019531283	0.0511459875476411	0.130866786371869	0.0944017281961227	-0.592415156167461	0.805793111527665	-0.841713307010515	-0.241475968217368	-1.08295449532157	-1.08621595018971	0.60409534084945	0.51573936449947	-0.780659434410417
KSTdGD80.113	-0.396704640898213	-0.664222486743482	-0.597978113571385	-0.281199410168496	0.216803275054737	-0.800207936288719	-0.011445157348088	-0.01517208411213	-0.0696080850195374	-0.84956567393763	-0.779219939540377	-0.627583959251496	-1.16238687272246	0.143194319000861	-1.3562845241328	0.0699332157087869	-0.754912650632813	-0.276001008259365	0.0442138606358423	0.0066045403913781	-1.60931730694775
KSTdGD80.116	-0.379639775058169	-0.626337051608621	-0.633933424670814	0.927367024148094	1.42872946188101	0.109274103336846	0.119821502207065	0.0910823125044962	0.0827021449456437	0.0423784250011958	0.119999864580025	0.106460800137348	0.11832406879024	1.32566577531604	-0.429621509303192	0.863902089644083	0.0528250502069658	0.271726943748958	-1.25364182606182	-1.26977515266586	-2.62209045044767
KSTdGD80.118	0.226662369832048	0.0152490931613453	-0.0800624871970024	-0.660321525594573	-0.149286592074146	-1.45022433098604	0.0346319460933333	-0.000350916527248293	-0.0156186796443533	-0.0247152543040581	0.0274771361477293	0.0666386666251862	-0.0357785963037219	0.577210714321092	-1.26080999040604	0.691670605577501	-0.0677053578795018	-0.19593399164858	0.899884326895653	0.470214295387114	-0.683272431514736
KSTdGD80.119	0.482114966373096	0.265440631429892	0.177393038172528	0.150553194447862	0.614559898841441	-0.545554415657445	0.151480721197703	0.123241059981108	0.122550503993795	0.240275594858447	0.299275519525412	0.328961770435311	1.21537295827616	2.38336483989963	0.61008262645838	0.00754472116156863	-0.79243301133953	-0.733088836297684	1.32052459674621	1.22165743260876	-0.123554796293961
KSTdGD80.12	0.817449115219681	0.575319772368915	0.532752880628553	0.909814128541219	1.38207414336071	0.168893550690196	0.139057595642847	0.124992860482099	0.0848347531963883	-0.5347594725478	-0.474527193809367	-0.415417788965766	0.0418342682832549	1.17268521942759	-0.535100156382983	0.107623538575457	-0.706462186772678	-0.585461024880529	0.770530729308753	0.593892603797864	-0.696091859157799
KSTdGD80.122	0.330447968503901	0.100926878854845	0.0133400719589618	0.522712382303359	1.01627636945074	-0.308207916625843	0.185006666409582	0.164971010829158	0.159154774085007	0.0748457232338699	0.142296477262631	0.17434793630961	1.12485490163969	2.10582450656238	0.11420824916065	-0.393184468170322	-1.17312756469861	-1.17279390023286	1.50644104173407	1.36720968300226	0.00584050665102196
KSTdGD80.125	0.172797702763998	-0.0721092049586589	-0.111465146972966	-0.12882707691158	0.3817007980757	-0.917775473630196	0.00677655196775155	-0.0109854848974451	-0.0530096762335768	-0.298024124854193	-0.238260765485675	-0.232107916252037	1.08450542077683	2.0836162514816	0.154017166633251	-0.136543635005184	-0.967086297323806	-1.01431425082781	1.3040622551388	1.13318776994063	-0.26245502276361
KSTdGD80.126	-0.0511095602052552	-0.263230274767467	-0.367090689039418	-0.281477953652837	0.235733727969416	-1.04374311114451	0.154432289346109	0.114933444164119	0.111535075475063	-0.254928611985113	-0.195679959766045	-0.154625789878923	0.110197608221029	1.11875360962784	-0.717689134647469	0.165147492338286	-0.688957096844742	-0.611334767445322	0.964304069098138	0.688613670745429	-0.598328687435177
KSTdGD80.127	0.626881422691937	0.38472519968949	0.217263004422815	0.898764200625065	1.39661616539658	0.123116893594464	0.146133267134466	0.109649938117297	0.0797128936800966	-0.0945891398438087	-0.0305329165417135	-0.0260917234036388	0.823109167621189	1.95453223557588	0.123862819217419	-0.248419514698315	-1.0724530382147	-1.03857414139799	1.15347705222612	1.01957945686792	-0.502003369247986
